level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	238	1	1	1	668	728	6	4	34.977192	fe
2	1	239	0	0	0	976	711	57	15	-1	
3	1	239	1	0	0	976	711	57	15	-1	
4	1	239	1	1	0	976	711	57	15	-1	
5	1	239	1	1	1	972	706	24	28	46.772877	ie
5	1	239	1	1	2	1007	706	17	28	36.906284	ed
2	1	240	0	0	0	1060	709	60	17	-1	
3	1	240	1	0	0	1060	709	60	17	-1	
4	1	240	1	1	0	1060	709	60	17	-1	
5	1	240	1	1	1	1060	709	60	17	29.903893	07
2	1	241	0	0	0	215	733	84	11	-1	
3	1	241	1	0	0	215	733	84	11	-1	
4	1	241	1	1	0	215	733	84	11	-1	
5	1	241	1	1	1	215	733	30	4	32.920307	Semi
5	1	241	1	1	2	255	733	44	11	21.400185	Le
2	1	242	0	0	0	355	743	40	3	-1	
3	1	242	1	0	0	355	743	40	3	-1	
4	1	242	1	1	0	355	743	40	3	-1	
5	1	242	1	1	1	351	727	7	28	18.793602	a
5	1	242	1	1	2	355	743	40	3	0.000000	be72
2	1	243	0	0	0	450	735	59	14	-1	
3	1	243	1	0	0	450	735	59	14	-1	
4	1	243	1	1	0	450	735	59	14	-1	
5	1	243	1	1	1	446	731	33	28	42.199558	fate
5	1	243	1	1	2	488	731	21	28	66.364433	|_|
2	1	244	0	0	0	550	719	100	15	-1	
3	1	244	1	0	0	550	719	100	15	-1	
4	1	244	1	1	0	550	719	100	15	-1	
5	1	244	1	1	1	550	719	77	15	8.479223	area
2	1	245	0	0	0	641	742	3	5	-1	
3	1	245	1	0	0	641	742	3	5	-1	
4	1	245	1	1	0	641	742	3	5	-1	
5	1	245	1	1	1	641	742	3	5	88.659813	4
2	1	246	0	0	0	663	742	3	5	-1	
3	1	246	1	0	0	663	742	3	5	-1	
4	1	246	1	1	0	663	742	3	5	-1	
5	1	246	1	1	1	663	742	3	5	8.025379	”
2	1	247	0	0	0	1046	727	71	16	-1	
3	1	247	1	0	0	1046	727	71	16	-1	
4	1	247	1	1	0	1046	727	71	16	-1	
5	1	247	1	1	1	1046	727	32	13	0.000000	aulon'y
5	1	247	1	1	2	1107	733	10	10	22.949215	Wes
2	1	248	0	0	0	1265	709	125	39	-1	
3	1	248	1	0	0	1265	709	125	39	-1	
4	1	248	1	1	0	1265	709	125	39	-1	
5	1	248	1	1	1	1265	721	27	8	18.369999	Y=
5	1	248	1	1	2	1317	718	18	17	21.741743	2s
5	1	248	1	1	3	1351	709	39	39	44.122501	[eee
2	1	249	0	0	0	305	754	20	8	-1	
3	1	249	1	0	0	305	754	20	8	-1	
4	1	249	1	1	0	305	754	20	8	-1	
5	1	249	1	1	1	305	754	20	8	33.212414	7
2	1	250	0	0	0	594	741	11	16	-1	
3	1	250	1	0	0	594	741	11	16	-1	
4	1	250	1	1	0	594	741	11	16	-1	
5	1	250	1	1	1	594	741	11	16	45.107960	Bs
2	1	251	0	0	0	694	741	40	9	-1	
3	1	251	1	0	0	694	741	40	9	-1	
4	1	251	1	1	0	694	741	40	9	-1	
5	1	251	1	1	1	694	741	40	9	31.584927	hw
2	1	252	0	0	0	903	750	57	7	-1	
3	1	252	1	0	0	903	750	57	7	-1	
4	1	252	1	1	0	903	750	57	7	-1	
5	1	252	1	1	1	903	750	57	7	0.000000	siniareese
2	1	253	0	0	0	1045	748	51	11	-1	
3	1	253	1	0	0	1045	748	51	11	-1	
4	1	253	1	1	0	1045	748	51	11	-1	
5	1	253	1	1	1	1045	739	17	28	0.000000	Stl
5	1	253	1	1	2	1066	750	13	9	0.000000	ay
5	1	253	1	1	3	1091	751	5	6	70.325668	ol
2	1	254	0	0	0	1279	762	23	1	-1	
3	1	254	1	0	0	1279	762	23	1	-1	
4	1	254	1	1	0	1279	762	23	1	-1	
5	1	254	1	1	1	1279	762	23	1	26.142225	ae
2	1	255	0	0	0	1538	758	9	7	-1	
3	1	255	1	0	0	1538	758	9	7	-1	
4	1	255	1	1	0	1538	758	9	7	-1	
5	1	255	1	1	1	1538	758	9	7	13.559132	nm
2	1	256	0	0	0	932	768	23	4	-1	
3	1	256	1	0	0	932	768	23	4	-1	
4	1	256	1	1	0	932	768	23	4	-1	
5	1	256	1	1	1	932	768	23	4	34.629097	aid.
2	1	257	0	0	0	1047	761	45	13	-1	
3	1	257	1	0	0	1047	761	45	13	-1	
4	1	257	1	1	0	1047	761	45	13	-1	
5	1	257	1	1	1	1047	761	45	13	57.018299	shade
2	1	258	0	0	0	1175	777	21	2	-1	
3	1	258	1	0	0	1175	777	21	2	-1	
4	1	258	1	1	0	1175	777	21	2	-1	
5	1	258	1	1	1	1171	760	12	28	0.000000	|_
5	1	258	1	1	2	1185	777	11	2	0.000000	hs
2	1	259	0	0	0	1185	767	26	9	-1	
3	1	259	1	0	0	1185	767	26	9	-1	
4	1	259	1	1	0	1185	767	26	9	-1	
5	1	259	1	1	1	1185	767	26	9	54.371548	hae
2	1	260	0	0	0	1502	765	26	3	-1	
3	1	260	1	0	0	1502	765	26	3	-1	
4	1	260	1	1	0	1502	765	26	3	-1	
5	1	260	1	1	1	1502	765	26	3	29.874315	fi
2	1	261	0	0	0	318	790	41	8	-1	
3	1	261	1	0	0	318	790	41	8	-1	
4	1	261	1	1	0	318	790	41	8	-1	
5	1	261	1	1	1	318	790	41	8	29.587860	sath
5	1	261	1	1	2	349	779	14	28	10.355940	Se
2	1	262	0	0	0	534	770	46	14	-1	
3	1	262	1	0	0	534	770	46	14	-1	
4	1	262	1	1	0	534	770	46	14	-1	
5	1	262	1	1	1	530	762	12	28	34.800011	ln
5	1	262	1	1	2	554	770	26	14	0.000000	I
2	1	263	0	0	0	1046	780	45	11	-1	
3	1	263	1	0	0	1046	780	45	11	-1	
4	1	263	1	1	0	1046	780	45	11	-1	
5	1	263	1	1	1	1046	781	14	9	33.031467	sel
5	1	263	1	1	2	1069	780	22	11	31.956154	aul
2	1	264	0	0	0	1127	780	1	8	-1	
3	1	264	1	0	0	1127	780	1	8	-1	
4	1	264	1	1	0	1127	780	1	8	-1	
5	1	264	1	1	1	1127	780	1	8	38.467464	T
2	1	265	0	0	0	1149	780	8	10	-1	
3	1	265	1	0	0	1149	780	8	10	-1	
4	1	265	1	1	0	1149	780	8	10	-1	
5	1	265	1	1	1	1149	780	8	10	55.202614	ig
2	1	266	0	0	0	1186	787	21	8	-1	
3	1	266	1	0	0	1186	787	21	8	-1	
4	1	266	1	1	0	1186	787	21	8	-1	
5	1	266	1	1	1	1178	787	29	17	31.485237	diet
2	1	267	0	0	0	1466	782	16	2	-1	
3	1	267	1	0	0	1466	782	16	2	-1	
4	1	267	1	1	0	1466	782	16	2	-1	
5	1	267	1	1	1	1466	782	16	2	39.927368	==
2	1	268	0	0	0	449	790	27	11	-1	
3	1	268	1	0	0	449	790	27	11	-1	
4	1	268	1	1	0	449	790	27	11	-1	
5	1	268	1	1	1	449	790	27	11	41.467163	as
2	1	269	0	0	0	548	785	67	18	-1	
3	1	269	1	0	0	548	785	67	18	-1	
4	1	269	1	1	0	548	785	67	18	-1	
5	1	269	1	1	1	544	781	42	31	30.470387	Lyles
5	1	269	1	1	2	593	781	22	31	26.021381	tar
2	1	270	0	0	0	582	810	5	7	-1	
3	1	270	1	0	0	582	810	5	7	-1	
4	1	270	1	1	0	582	810	5	7	-1	
5	1	270	1	1	1	582	810	5	7	48.969109	a
2	1	271	0	0	0	1047	796	36	16	-1	
3	1	271	1	0	0	1047	796	36	16	-1	
4	1	271	1	1	0	1047	796	36	16	-1	
5	1	271	1	1	1	1047	796	36	16	0.000000	slagl
2	1	272	0	0	0	1089	795	79	18	-1	
3	1	272	1	0	0	1089	795	79	18	-1	
4	1	272	1	1	0	1089	795	79	18	-1	
5	1	272	1	1	1	1089	795	79	18	30.914932	Pra
2	1	273	0	0	0	1189	805	42	6	-1	
3	1	273	1	0	0	1189	805	42	6	-1	
4	1	273	1	1	0	1189	805	42	6	-1	
5	1	273	1	1	1	1189	805	42	6	23.111410	donee
2	1	274	0	0	0	215	823	20	2	-1	
3	1	274	1	0	0	215	823	20	2	-1	
4	1	274	1	1	0	215	823	20	2	-1	
5	1	274	1	1	1	215	823	20	2	14.498730	==
2	1	275	0	0	0	1044	810	84	18	-1	
3	1	275	1	0	0	1044	810	84	18	-1	
4	1	275	1	1	0	1044	810	84	18	-1	
5	1	275	1	1	1	1044	810	16	14	47.458271	ool
5	1	275	1	1	2	1069	814	25	12	51.906590	val
5	1	275	1	1	3	1105	818	8	10	31.639605	ve
5	1	275	1	1	4	1126	814	2	8	53.351116	|
2	1	276	0	0	0	1086	784	42	45	-1	
3	1	276	1	0	0	1086	784	42	45	-1	
4	1	276	1	1	0	1086	784	42	45	-1	
5	1	276	1	1	1	1086	784	42	45	15.976582	Bm
2	1	277	0	0	0	1149	814	1	8	-1	
3	1	277	1	0	0	1149	814	1	8	-1	
4	1	277	1	1	0	1149	814	1	8	-1	
5	1	277	1	1	1	1149	814	1	8	41.610874	1
2	1	278	0	0	0	1372	832	30	2	-1	
3	1	278	1	0	0	1372	832	30	2	-1	
4	1	278	1	1	0	1372	832	30	2	-1	
5	1	278	1	1	1	1372	832	30	2	17.187080	anf
2	1	279	0	0	0	549	819	21	17	-1	
3	1	279	1	0	0	549	819	21	17	-1	
4	1	279	1	1	0	549	819	21	17	-1	
5	1	279	1	1	1	549	819	21	17	21.110878	pra)
2	1	280	0	0	0	892	834	66	9	-1	
3	1	280	1	0	0	892	834	66	9	-1	
4	1	280	1	1	0	892	834	66	9	-1	
5	1	280	1	1	1	892	834	66	9	25.251995	(ao
2	1	281	0	0	0	1059	830	33	12	-1	
3	1	281	1	0	0	1059	830	33	12	-1	
4	1	281	1	1	0	1059	830	33	12	-1	
5	1	281	1	1	1	1059	830	33	12	20.080795	tate
2	1	282	0	0	0	1126	832	1	7	-1	
3	1	282	1	0	0	1126	832	1	7	-1	
4	1	282	1	1	0	1126	832	1	7	-1	
5	1	282	1	1	1	1126	832	1	7	43.724533	1
2	1	283	0	0	0	1138	818	124	26	-1	
3	1	283	1	0	0	1138	818	124	26	-1	
4	1	283	1	1	0	1138	818	124	26	-1	
5	1	283	1	1	1	1138	821	73	22	36.026825	etre
5	1	283	1	1	2	1232	818	30	26	27.006363	—f
2	1	284	0	0	0	1150	840	56	8	-1	
3	1	284	1	0	0	1150	840	56	8	-1	
4	1	284	1	1	0	1150	840	56	8	-1	
5	1	284	1	1	1	1149	835	57	24	43.695213	pe
2	1	285	0	0	0	214	834	147	20	-1	
3	1	285	1	0	0	214	834	147	20	-1	
4	1	285	1	1	0	214	834	147	20	-1	
5	1	285	1	1	1	210	824	34	34	21.948929	Pres
5	1	285	1	1	2	249	824	38	34	0.000000	beck,
5	1	285	1	1	3	295	824	43	34	37.044724	Coarse,
5	1	285	1	1	4	341	836	20	14	11.864805	N-
2	1	286	0	0	0	549	840	60	25	-1	
3	1	286	1	0	0	549	840	60	25	-1	
4	1	286	1	1	0	549	840	60	25	-1	
5	1	286	1	1	1	545	822	15	58	20.356121	a
5	1	286	1	1	2	549	840	60	25	37.967625	ee
2	1	287	0	0	0	752	846	199	15	-1	
3	1	287	1	0	0	752	846	199	15	-1	
4	1	287	1	1	0	752	846	199	15	-1	
5	1	287	1	1	1	752	856	22	2	19.695425	al
5	1	287	1	1	2	779	836	3	34	75.035934	|
5	1	287	1	1	3	777	846	67	13	0.000000	29S
5	1	287	1	1	4	844	836	23	34	0.000000	eam
5	1	287	1	1	5	878	850	6	10	29.656559	I
5	1	287	1	1	6	889	850	62	11	0.000000	EPESErE
2	1	288	0	0	0	962	859	27	3	-1	
3	1	288	1	0	0	962	859	27	3	-1	
4	1	288	1	1	0	962	859	27	3	-1	
5	1	288	1	1	1	962	859	27	3	43.877415	its
2	1	289	0	0	0	1081	850	53	13	-1	
3	1	289	1	0	0	1081	850	53	13	-1	
4	1	289	1	1	0	1081	850	53	13	-1	
5	1	289	1	1	1	1081	850	53	13	18.581038	a2
5	1	289	1	1	2	1102	846	6	26	0.000000	i
5	1	289	1	1	3	1111	850	23	13	10.166121	Bae
2	1	290	0	0	0	1161	854	61	11	-1	
3	1	290	1	0	0	1161	854	61	11	-1	
4	1	290	1	1	0	1161	854	61	11	-1	
5	1	290	1	1	1	1150	846	15	28	29.258518	cay
5	1	290	1	1	2	1167	853	55	12	0.000000	EaPan
2	1	291	0	0	0	1268	860	38	7	-1	
3	1	291	1	0	0	1268	860	38	7	-1	
4	1	291	1	1	0	1268	860	38	7	-1	
5	1	291	1	1	1	1268	860	38	7	44.545738	iia
2	1	292	0	0	0	1349	853	51	15	-1	
3	1	292	1	0	0	1349	853	51	15	-1	
4	1	292	1	1	0	1349	853	51	15	-1	
5	1	292	1	1	1	1349	853	51	15	40.149212	(2010
5	1	292	1	1	2	1394	849	10	28	47.362747	1
2	1	293	0	0	0	1465	863	12	5	-1	
3	1	293	1	0	0	1465	863	12	5	-1	
4	1	293	1	1	0	1465	863	12	5	-1	
5	1	293	1	1	1	1465	863	12	5	14.338589	es
2	1	294	0	0	0	899	869	8	6	-1	
3	1	294	1	0	0	899	869	8	6	-1	
4	1	294	1	1	0	899	869	8	6	-1	
5	1	294	1	1	1	899	869	8	6	42.888138	a
2	1	295	0	0	0	974	860	85	37	-1	
3	1	295	1	0	0	974	860	85	37	-1	
4	1	295	1	1	0	974	860	85	37	-1	
5	1	295	1	1	1	974	860	52	37	12.864342	Adidas
5	1	295	1	1	2	1034	877	1	2	41.682533	|
5	1	295	1	1	3	1044	864	15	29	41.682533	33)
2	1	296	0	0	0	1081	849	128	45	-1	
3	1	296	1	0	0	1081	849	128	45	-1	
4	1	296	1	1	0	1081	849	128	45	-1	
5	1	296	1	1	1	1081	849	104	45	0.000000	Tatil
5	1	296	1	1	2	1185	876	24	6	49.035229	tt
2	1	297	0	0	0	1221	862	4	11	-1	
3	1	297	1	0	0	1221	862	4	11	-1	
4	1	297	1	1	0	1221	862	4	11	-1	
5	1	297	1	1	1	1221	862	4	11	15.959320	+
2	1	298	0	0	0	1388	881	7	4	-1	
3	1	298	1	0	0	1388	881	7	4	-1	
4	1	298	1	1	0	1388	881	7	4	-1	
5	1	298	1	1	1	1388	881	7	4	1.915045	{.
2	1	299	0	0	0	807	887	38	7	-1	
3	1	299	1	0	0	807	887	38	7	-1	
4	1	299	1	1	0	807	887	38	7	-1	
5	1	299	1	1	1	807	887	38	7	18.297853	sat
2	1	300	0	0	0	888	886	4	3	-1	
3	1	300	1	0	0	888	886	4	3	-1	
4	1	300	1	1	0	888	886	4	3	-1	
5	1	300	1	1	1	888	886	4	3	89.002968	é
2	1	301	0	0	0	981	883	4	10	-1	
3	1	301	1	0	0	981	883	4	10	-1	
4	1	301	1	1	0	981	883	4	10	-1	
5	1	301	1	1	1	981	883	4	10	75.369019	fi
2	1	302	0	0	0	1081	882	1	9	-1	
3	1	302	1	0	0	1081	882	1	9	-1	
4	1	302	1	1	0	1081	882	1	9	-1	
5	1	302	1	1	1	1081	882	1	9	0.000000	T
2	1	303	0	0	0	548	889	66	27	-1	
3	1	303	1	0	0	548	889	66	27	-1	
4	1	303	1	1	0	548	889	66	27	-1	
5	1	303	1	1	1	548	889	66	27	18.150616	pet
2	1	304	0	0	0	849	909	9	2	-1	
3	1	304	1	0	0	849	909	9	2	-1	
4	1	304	1	1	0	849	909	9	2	-1	
5	1	304	1	1	1	849	909	9	2	15.345297	BS
2	1	305	0	0	0	876	896	108	17	-1	
3	1	305	1	0	0	876	896	108	17	-1	
4	1	305	1	1	0	876	896	108	17	-1	
5	1	305	1	1	1	876	896	85	17	32.162212	ae
2	1	306	0	0	0	1046	899	50	15	-1	
3	1	306	1	0	0	1046	899	50	15	-1	
4	1	306	1	1	0	1046	899	50	15	-1	
5	1	306	1	1	1	1046	887	50	27	24.800793	‘Haale
2	1	307	0	0	0	1154	904	1	4	-1	
3	1	307	1	0	0	1154	904	1	4	-1	
4	1	307	1	1	0	1154	904	1	4	-1	
5	1	307	1	1	1	1154	904	1	4	83.150597	¢
2	1	308	0	0	0	1157	911	11	5	-1	
3	1	308	1	0	0	1157	911	11	5	-1	
4	1	308	1	1	0	1157	911	11	5	-1	
5	1	308	1	1	1	1157	911	11	5	24.160929	a
2	1	309	0	0	0	1195	909	10	8	-1	
3	1	309	1	0	0	1195	909	10	8	-1	
4	1	309	1	1	0	1195	909	10	8	-1	
5	1	309	1	1	1	1195	909	10	8	56.496780	te
2	1	310	0	0	0	1247	916	10	2	-1	
3	1	310	1	0	0	1247	916	10	2	-1	
4	1	310	1	1	0	1247	916	10	2	-1	
5	1	310	1	1	1	1247	916	10	2	51.994598	=
2	1	311	0	0	0	435	918	43	18	-1	
3	1	311	1	0	0	435	918	43	18	-1	
4	1	311	1	1	0	435	918	43	18	-1	
5	1	311	1	1	1	435	918	43	18	2.062807	ISL
2	1	312	0	0	0	1044	916	50	12	-1	
3	1	312	1	0	0	1044	916	50	12	-1	
4	1	312	1	1	0	1044	916	50	12	-1	
5	1	312	1	1	1	1040	909	19	28	64.873093	sel
5	1	312	1	1	2	1068	909	14	28	35.856968	a!
2	1	313	0	0	0	1151	931	15	2	-1	
3	1	313	1	0	0	1151	931	15	2	-1	
4	1	313	1	1	0	1151	931	15	2	-1	
5	1	313	1	1	1	1151	931	15	2	23.135681	bbe
2	1	314	0	0	0	1185	926	20	8	-1	
3	1	314	1	0	0	1185	926	20	8	-1	
4	1	314	1	1	0	1185	926	20	8	-1	
5	1	314	1	1	1	1185	926	20	8	22.277641	se
2	1	315	0	0	0	229	948	10	2	-1	
3	1	315	1	0	0	229	948	10	2	-1	
4	1	315	1	1	0	229	948	10	2	-1	
5	1	315	1	1	1	229	948	10	2	44.156494	=
2	1	316	0	0	0	977	934	12	5	-1	
3	1	316	1	0	0	977	934	12	5	-1	
4	1	316	1	1	0	977	934	12	5	-1	
5	1	316	1	1	1	977	934	12	5	6.290560	Zz
2	1	317	0	0	0	1006	937	18	8	-1	
3	1	317	1	0	0	1006	937	18	8	-1	
4	1	317	1	1	0	1006	937	18	8	-1	
5	1	317	1	1	1	1006	937	18	8	41.918011	dae
2	1	318	0	0	0	1050	938	31	9	-1	
3	1	318	1	0	0	1050	938	31	9	-1	
4	1	318	1	1	0	1050	938	31	9	-1	
5	1	318	1	1	1	1050	933	31	14	7.527275	slag)
2	1	319	0	0	0	1108	936	58	11	-1	
3	1	319	1	0	0	1108	936	58	11	-1	
4	1	319	1	1	0	1108	936	58	11	-1	
5	1	319	1	1	1	1108	938	25	9	37.783882	ibaa
5	1	319	1	1	2	1137	936	29	11	70.016777	he
2	1	320	0	0	0	1366	941	11	11	-1	
3	1	320	1	0	0	1366	941	11	11	-1	
4	1	320	1	1	0	1366	941	11	11	-1	
5	1	320	1	1	1	1366	941	11	11	57.452358	1)
2	1	321	0	0	0	1466	937	25	16	-1	
3	1	321	1	0	0	1466	937	25	16	-1	
4	1	321	1	1	0	1466	937	25	16	-1	
5	1	321	1	1	1	1466	937	25	16	35.428867	del
2	1	322	0	0	0	1537	930	9	7	-1	
3	1	322	1	0	0	1537	930	9	7	-1	
4	1	322	1	1	0	1537	930	9	7	-1	
5	1	322	1	1	1	1537	930	9	7	68.298355	a
2	1	323	0	0	0	887	955	32	9	-1	
3	1	323	1	0	0	887	955	32	9	-1	
4	1	323	1	1	0	887	955	32	9	-1	
5	1	323	1	1	1	887	955	32	9	36.185684	Aiea
2	1	324	0	0	0	1050	952	114	16	-1	
3	1	324	1	0	0	1050	952	114	16	-1	
4	1	324	1	1	0	1050	952	114	16	-1	
5	1	324	1	1	1	1050	952	58	16	37.854019	NEY
5	1	324	1	1	2	1081	943	13	30	18.779993	TY
5	1	324	1	1	3	1123	952	41	15	0.000000	OWA
2	1	325	0	0	0	1183	963	39	6	-1	
3	1	325	1	0	0	1183	963	39	6	-1	
4	1	325	1	1	0	1183	963	39	6	-1	
5	1	325	1	1	1	1183	963	39	6	40.614632	tees
2	1	326	0	0	0	1044	967	51	14	-1	
3	1	326	1	0	0	1044	967	51	14	-1	
4	1	326	1	1	0	1044	967	51	14	-1	
5	1	326	1	1	1	1040	963	22	26	78.140587	sel
5	1	326	1	1	2	1066	967	16	14	0.000000	yi
5	1	326	1	1	3	1090	963	9	26	0.000000	o}
2	1	327	0	0	0	1126	968	1	11	-1	
3	1	327	1	0	0	1126	968	1	11	-1	
4	1	327	1	1	0	1126	968	1	11	-1	
5	1	327	1	1	1	1126	968	1	11	80.729256	T
2	1	328	0	0	0	1149	969	18	13	-1	
3	1	328	1	0	0	1149	969	18	13	-1	
4	1	328	1	1	0	1149	969	18	13	-1	
5	1	328	1	1	1	1149	969	18	13	30.325527	Ieee
2	1	329	0	0	0	1186	977	30	9	-1	
3	1	329	1	0	0	1186	977	30	9	-1	
4	1	329	1	1	0	1186	977	30	9	-1	
5	1	329	1	1	1	1186	977	30	9	29.165545	Hates
2	1	330	0	0	0	534	974	71	18	-1	
3	1	330	1	0	0	534	974	71	18	-1	
4	1	330	1	1	0	534	974	71	18	-1	
5	1	330	1	1	1	534	974	71	18	33.670330	FD¢l¢
5	1	330	1	1	2	592	970	16	31	44.659195	Uy
2	1	331	0	0	0	876	984	56	14	-1	
3	1	331	1	0	0	876	984	56	14	-1	
4	1	331	1	1	0	876	984	56	14	-1	
5	1	331	1	1	1	872	979	19	28	16.125011	bit
5	1	331	1	1	2	895	979	37	28	31.425180	saad
2	1	332	0	0	0	1045	990	5	6	-1	
3	1	332	1	0	0	1045	990	5	6	-1	
4	1	332	1	1	0	1045	990	5	6	-1	
5	1	332	1	1	1	1045	990	5	6	29.593792	5
2	1	333	0	0	0	1043	1006	37	11	-1	
3	1	333	1	0	0	1043	1006	37	11	-1	
4	1	333	1	1	0	1043	1006	37	11	-1	
5	1	333	1	1	1	1043	995	15	28	24.182711	st)
5	1	333	1	1	2	1064	995	20	28	60.712902	1a]
2	1	334	0	0	0	570	1013	20	9	-1	
3	1	334	1	0	0	570	1013	20	9	-1	
4	1	334	1	1	0	570	1013	20	9	-1	
5	1	334	1	1	1	570	1013	20	9	43.891720	jai
2	1	335	0	0	0	885	1017	11	11	-1	
3	1	335	1	0	0	885	1017	11	11	-1	
4	1	335	1	1	0	885	1017	11	11	-1	
5	1	335	1	1	1	885	1017	11	11	39.620094	é.
2	1	336	0	0	0	1044	1022	51	9	-1	
3	1	336	1	0	0	1044	1022	51	9	-1	
4	1	336	1	1	0	1044	1022	51	9	-1	
5	1	336	1	1	1	1044	1023	11	8	41.705788	20)
5	1	336	1	1	2	1066	1012	12	28	0.000000	oe]
5	1	336	1	1	3	1086	1012	9	28	26.295843	v|
2	1	337	0	0	0	1119	1020	11	11	-1	
3	1	337	1	0	0	1119	1020	11	11	-1	
4	1	337	1	1	0	1119	1020	11	11	-1	
5	1	337	1	1	1	1119	1020	11	11	48.321770	th
2	1	338	0	0	0	1260	1022	14	11	-1	
3	1	338	1	0	0	1260	1022	14	11	-1	
4	1	338	1	1	0	1260	1022	14	11	-1	
5	1	338	1	1	1	1260	1022	14	11	34.677830	i
2	1	339	0	0	0	1349	1024	12	13	-1	
3	1	339	1	0	0	1349	1024	12	13	-1	
4	1	339	1	1	0	1349	1024	12	13	-1	
5	1	339	1	1	1	1349	1024	12	13	61.261936	(6
2	1	340	0	0	0	1466	1029	14	9	-1	
3	1	340	1	0	0	1466	1029	14	9	-1	
4	1	340	1	1	0	1466	1029	14	9	-1	
5	1	340	1	1	1	1466	1029	14	9	43.546280	Yea
2	1	341	0	0	0	573	1028	33	12	-1	
3	1	341	1	0	0	573	1028	33	12	-1	
4	1	341	1	1	0	573	1028	33	12	-1	
5	1	341	1	1	1	573	1028	33	12	0.000000	Fab
2	1	342	0	0	0	958	1021	63	19	-1	
3	1	342	1	0	0	958	1021	63	19	-1	
4	1	342	1	1	0	958	1021	63	19	-1	
5	1	342	1	1	1	958	1021	63	19	34.676834	Sees
2	1	343	0	0	0	1043	1040	52	8	-1	
3	1	343	1	0	0	1043	1040	52	8	-1	
4	1	343	1	1	0	1043	1040	52	8	-1	
5	1	343	1	1	1	1043	1040	52	8	10.122824	eeloaly)
2	1	344	0	0	0	1131	1038	25	9	-1	
3	1	344	1	0	0	1131	1038	25	9	-1	
4	1	344	1	1	0	1131	1038	25	9	-1	
5	1	344	1	1	1	1131	1038	25	9	25.317158	ray.
2	1	345	0	0	0	1260	1039	14	12	-1	
3	1	345	1	0	0	1260	1039	14	12	-1	
4	1	345	1	1	0	1260	1039	14	12	-1	
5	1	345	1	1	1	1260	1039	14	12	46.684303	Te,
2	1	346	0	0	0	1352	1042	43	12	-1	
3	1	346	1	0	0	1352	1042	43	12	-1	
4	1	346	1	1	0	1352	1042	43	12	-1	
5	1	346	1	1	1	1348	1038	11	24	73.470192	Is
5	1	346	1	1	2	1366	1042	29	12	0.000000	977\c
2	1	347	0	0	0	1041	1058	52	9	-1	
3	1	347	1	0	0	1041	1058	52	9	-1	
4	1	347	1	1	0	1041	1058	52	9	-1	
5	1	347	1	1	1	1041	1047	14	28	33.714447	asl
5	1	347	1	1	2	1065	1047	28	28	23.233601	auly
2	1	348	0	0	0	1360	1059	39	13	-1	
3	1	348	1	0	0	1360	1059	39	13	-1	
4	1	348	1	1	0	1360	1059	39	13	-1	
5	1	348	1	1	1	1360	1059	21	13	40.072144	9)
5	1	348	1	1	2	1395	1062	4	6	30.164919	ky
2	1	349	0	0	0	1043	1074	51	10	-1	
3	1	349	1	0	0	1043	1074	51	10	-1	
4	1	349	1	1	0	1043	1074	51	10	-1	
5	1	349	1	1	1	1043	1074	13	8	13.751993	35]
5	1	349	1	1	2	1067	1074	27	10	56.484032	14]
5	1	349	1	1	3	1088	1066	10	28	46.317005	v1
2	1	350	0	0	0	451	1106	15	6	-1	
3	1	350	1	0	0	451	1106	15	6	-1	
4	1	350	1	1	0	451	1106	15	6	-1	
5	1	350	1	1	1	451	1106	15	6	31.729759	ae
2	1	351	0	0	0	524	1086	73	41	-1	
3	1	351	1	0	0	524	1086	73	41	-1	
4	1	351	1	1	0	524	1086	73	41	-1	
5	1	351	1	1	1	524	1086	73	41	37.384102	p=
2	1	352	0	0	0	868	1094	8	18	-1	
3	1	352	1	0	0	868	1094	8	18	-1	
4	1	352	1	1	0	868	1094	8	18	-1	
5	1	352	1	1	1	868	1094	8	18	0.000000	q]
2	1	353	0	0	0	1155	1107	60	16	-1	
3	1	353	1	0	0	1155	1107	60	16	-1	
4	1	353	1	1	0	1155	1107	60	16	-1	
5	1	353	1	1	1	1151	1103	15	29	8.780308	ral
5	1	353	1	1	2	1170	1107	45	16	0.000000	yStown:|
2	1	354	0	0	0	1289	1102	84	8	-1	
3	1	354	1	0	0	1289	1102	84	8	-1	
4	1	354	1	1	0	1289	1102	84	8	-1	
5	1	354	1	1	1	1289	1102	84	8	1.979237	Sore
2	1	355	0	0	0	635	1122	15	5	-1	
3	1	355	1	0	0	635	1122	15	5	-1	
4	1	355	1	1	0	635	1122	15	5	-1	
5	1	355	1	1	1	635	1117	15	10	20.979824	BE
